stop_name,lat,lon,time_mins,main_mode
Canal Del Bósforo - Avenida De Canillejas,40.4396,-3.61406,45.5,emt
Pavones,40.40045,-3.6354,32.15,emt
López De Aranda,40.44254,-3.63874,41.9,emt
López De Aranda,40.44271,-3.63796,41.733333333333334,emt
Torre Arias,40.44278,-3.61646,39.38333333333333,emt
Cañada Real,40.39386,-3.54249,85.35,emt
Tampico,40.44488,-3.63561,39.28333333333333,emt
Tampico,40.44543,-3.63582,38.61666666666667,emt
López De Aranda - Tampico,40.44375,-3.63568,56.71666666666667,emt
López De Aranda - Tampico,40.44387,-3.63579,44.916666666666664,emt
Los Molinos,40.44759,-3.62676,36.88333333333333,emt
Los Molinos,40.44777,-3.62725,37.93333333333333,emt
Pradera De Corralillos,40.48858,-3.71948,43.583333333333336,emt
Pradera De Corralillos,40.48847,-3.71844,44.78333333333333,emt
Alberique - Comisaría,40.4295,-3.61746,37.583333333333336,emt
Alberique - Comisaría,40.4293,-3.61741,37.166666666666664,emt
Julia García Boután - Suecia,40.43049,-3.60498,41.56666666666667,emt
Julia García Boután - Niza,40.43006,-3.60643,40.166666666666664,emt
Julia García Boután - Suecia,40.43021,-3.60488,41.95,emt
Sofía - Budapest,40.4278,-3.60105,46.25,emt
Julia García Boután - Niza,40.43024,-3.60681,39.483333333333334,emt
Sofía - Manchester,40.42991,-3.60155,45.333333333333336,emt
Sofía - Manchester,40.42983,-3.60183,45.86666666666667,emt
Vital Aza - Ezequiel Solana,40.43109,-3.64446,32.95,emt
Gutierre De Cetina - Alcalá,40.43361,-3.64421,30.35,emt
Sofía - Budapest,40.42764,-3.60134,45.733333333333334,emt
Las Rosas,40.42494,-3.60591,41.13333333333333,emt
Gandhi - San Telesforo,40.42404,-3.63685,31.666666666666668,emt
Gandhi - San Telesforo,40.42397,-3.63654,32.11666666666667,emt
Gandhi - Luis Ruiz,40.42426,-3.63411,35.31666666666667,emt
Gandhi - Luis Ruiz,40.42446,-3.634,35.916666666666664,emt
La Elipa,40.42755,-3.64723,29.7,emt
Gandhi - José Arcones Gil,40.42563,-3.63082,35.583333333333336,emt
Vallehermoso - Cea Bermúdez,40.43804,-3.70826,21.133333333333333,emt
Galileo,40.43517,-3.71043,29.466666666666665,emt
Ascao,40.42984,-3.64141,28.483333333333334,emt
Blas De Otero - Santa Irene,40.42041,-3.653,41.6,emt
Corregidor Sancho De Córdoba,40.40774,-3.65348,32.916666666666664,emt
Toledo - Pasillo Verde,40.40297,-3.71305,34.63333333333333,emt
Puente Praga,40.397,-3.70462,42.666666666666664,emt
Puente Praga,40.39724,-3.70465,41.68333333333333,emt
Cementerio De Fuencarral,40.50676,-3.70073,63.95,emt
Camino De Santiago - Valcarlos,40.49766,-3.67357,52.25,emt
Valcarlos - Puente La Reina,40.50014,-3.67072,53.71666666666667,emt
Cuatro Caminos,40.447,-3.70296,10.933333333333334,emt
Valcarlos - Puente La Reina,40.49996,-3.67042,53.55,emt
Camino De Santiago - Valcarlos,40.49733,-3.67349,51.5,emt
Metro Las Tablas,40.50923,-3.66967,65.11666666666666,emt
Las Tablas Sur,40.50568,-3.6649,42.9,emt
Camino De Santiago - San Millán Cogolla,40.50577,-3.67311,69.05,emt
Senda Del Rey,40.43547,-3.73426,25.766666666666666,emt
Avenida De Canillejas - Fenelón,40.43657,-3.61263,45.2,emt
Isabel Colbrand - Molinaseca,40.51081,-3.67659,61.56666666666667,emt
Glorieta De Lalín,40.51111,-3.67047,64.33333333333333,emt
Glorieta De Lalín,40.51155,-3.66993,65.8,emt
Consejo Superior De Deportes,40.43619,-3.73197,30.133333333333333,emt
Junta Municipal Latina,40.38503,-3.76378,40.31666666666667,emt
Junta Municipal Latina,40.38413,-3.76582,43.63333333333333,emt
Isabel Colbrand - María Tubau,40.51385,-3.67147,66.88333333333334,emt
Avenida Guadalajara - República Eslovaca,40.42083,-3.61692,42.06666666666667,emt
Las Tablas Norte,40.50433,-3.66573,45.733333333333334,emt
Los Molinos,40.44791,-3.62855,37.833333333333336,emt
Avenida De Guadalajara - Albericia,40.42235,-3.61297,37.53333333333333,emt
Arturo Soria - José Del Hierro,40.44138,-3.64147,39.9,emt
Barrio Goya,40.40517,-3.73102,39.75,emt
Metro Las Tablas,40.50782,-3.67059,46.166666666666664,emt
Vallehermoso - Donoso Cortés,40.43604,-3.7084,36.8,emt
Cristo Rey,40.43843,-3.71793,24.95,emt
Alcalá - 25 De Septiembre,40.44218,-3.62287,42.083333333333336,emt
Mogambo,40.38019,-3.65213,54.416666666666664,emt
Yeserías,40.39953,-3.71108,37.78333333333333,emt
Yeserías,40.39976,-3.71084,37.53333333333333,emt
Valdebernardo - Hacienda De Pavones,40.39939,-3.63223,36.1,emt
Virgen De Lluc - Argentina,40.43519,-3.64948,34.166666666666664,emt
Felipe II,40.42502,-3.67639,21.8,emt
Avenida Canillejas - Pobladura Del Valle,40.42721,-3.61145,38.88333333333333,emt
Juan Zorrilla,40.44175,-3.70425,27.883333333333333,emt
Avenida De Canillejas - Pobladura Valle,40.42719,-3.6112,39.15,emt
Carabanchel - Hospital Militar,40.38754,-3.74522,39.983333333333334,emt
Cristo De La Victoria - Olvido,40.38144,-3.70183,44.36666666666667,emt
Cristo De La Victoria - Olvido,40.38138,-3.70168,44.28333333333333,emt
San Romualdo - Julián Camarillo,40.43741,-3.62131,46.2,emt
Concejal Francisco Jiménez - Cocheras,40.40182,-3.73599,42.28333333333333,emt
San Romualdo - Albasanz,40.43882,-3.62153,46.766666666666666,emt
Alcalá - 25 De Septiembre,40.44157,-3.62314,42.266666666666666,emt
Concejal Francisco Jiménez - Caramuel,40.40303,-3.73118,43.8,emt
Concejal Francisco Jiménez - Caramuel,40.40313,-3.7313,43.86666666666667,emt
San Romualdo - Albasanz,40.43872,-3.62195,46.43333333333333,emt
Concejal Francisco Jiménez - Cocheras,40.40201,-3.73619,48.766666666666666,emt
Valdebernardo - Pavones,40.40032,-3.63196,36.25,emt
Metro Puerta Del Ángel,40.41318,-3.72719,26.266666666666666,emt
Parque De La Constitución,40.38582,-3.6489,46.333333333333336,emt
Cristo Rey,40.43941,-3.71591,24.466666666666665,emt
Ocaña - Diamante,40.38409,-3.75495,43.53333333333333,emt
Ocaña - Diamante,40.38416,-3.75526,44.45,emt
Isidro González Velázquez,40.48172,-3.62654,66.31666666666666,emt
Metro Vicálvaro,40.4041,-3.60847,38.666666666666664,emt
Avenida De Daroca - Calahorra,40.40661,-3.61311,41.65,emt
Artilleros - Campus Universitario,40.40615,-3.60941,41.083333333333336,emt
San Cipriano,40.40392,-3.60456,41.36666666666667,emt
Plaza De La Vicalvarada,40.4089,-3.60943,45.1,emt
San Cipriano - Forges,40.40383,-3.60202,39.583333333333336,emt
San Cipriano - Forges,40.40407,-3.6022,40.166666666666664,emt
Villablanca - Jardín De La Duquesa,40.40669,-3.60298,46.0,emt
Villablanca - Lago Van,40.4081,-3.6064,46.55,emt
Villablanca - Lago Van,40.40867,-3.60698,47.25,emt
Villablanca - Polideportivo,40.40757,-3.60425,47.53333333333333,emt
Villablanca - Sepiolita,40.40552,-3.60008,44.68333333333333,emt
Villablanca - Sepiolita,40.40574,-3.5998,45.06666666666667,emt
Metro Vicálvaro,40.40457,-3.6093,38.95,emt
Forges - Efigenia,40.40485,-3.6012,42.71666666666667,emt
Forges - Efigenia,40.40465,-3.60115,42.15,emt
Vicálvaro,40.40484,-3.60888,39.25,emt
Avenida De Daroca - Apóstol Santiago,40.42966,-3.65506,31.916666666666668,emt
Forges - Jardín De La Duquesa,40.40544,-3.60268,43.916666666666664,emt
López De Hoyos - Navarro Amandi,40.46133,-3.65967,42.516666666666666,emt
Forges - Jardín De La Duquesa,40.4053,-3.60267,43.46666666666667,emt
Aurora Boreal - Minerva,40.39896,-3.60304,48.61666666666667,emt
Casalarreina - Gallo,40.40629,-3.61662,41.78333333333333,emt
Golondrina - Arroyo Pozuelo,40.45161,-3.78505,52.85,emt
Rosas De Aravaca - Estación,40.44915,-3.78365,50.8,emt
Estación De Aravaca - Río Arlanzón,40.44924,-3.78518,49.5,emt
Estación De Aravaca - Río Arlanzón,40.4495,-3.785,49.86666666666667,emt
Golondrina - Arroyo Pozuelo,40.45139,-3.78521,52.53333333333333,emt
Puerta De Arganda,40.40158,-3.59712,42.583333333333336,emt
Cordel De Pavones,40.39623,-3.62008,44.81666666666667,emt
Golondrina - Virgen De Los Rosales,40.45345,-3.78507,56.083333333333336,emt
Golondrina - Virgen De Los Rosales,40.4531,-3.78526,55.65,emt
Alsacia,40.41732,-3.62314,35.2,emt
Golondrina - Brújula,40.45532,-3.78517,57.93333333333333,emt
Opañel,40.38708,-3.7228,35.833333333333336,emt
Madrid Sur,40.38183,-3.66325,51.03333333333333,emt
Palomeras Bajas - Romeo Y Julieta,40.38018,-3.66146,52.583333333333336,emt
Abrantes - Camino Viejo Leganés,40.37685,-3.73432,45.35,emt
Arroyo Fontarrón - Pío Felipe,40.39873,-3.64576,39.81666666666667,emt
Mar De Cristal,40.46959,-3.63773,18.983333333333334,emt
Mar De Cristal,40.4692,-3.63878,16.766666666666666,emt
López De Hoyos - Gran Vía De Hortaleza,40.46716,-3.6535,20.8,emt
Cristo Rey,40.43799,-3.71799,24.283333333333335,emt
Arroyo Fontarrón - Encomienda De Palacios,40.39957,-3.6468,40.4,emt
Avenida De Canillejas - Suecia,40.42171,-3.61116,40.516666666666666,emt
Mar De Cristal,40.47001,-3.63965,19.233333333333334,emt
Camino Viejo Leganés - Pelícano,40.38382,-3.72927,45.516666666666666,emt
Avenida De Canillejas - M40,40.41683,-3.6108,53.93333333333333,emt
Castellana - Rosario Pino,40.46264,-3.69021,18.716666666666665,emt
Avenida De Canillejas - M40,40.4169,-3.61061,45.666666666666664,emt
Parque De La Paloma,40.37823,-3.71382,51.666666666666664,emt
Parque De La Paloma,40.37838,-3.71416,52.06666666666667,emt
Avena - Heno,40.37773,-3.71589,59.88333333333333,emt
Avena - Heno,40.37776,-3.71572,59.93333333333333,emt
Avena - Beltrán Y Rózpide,40.37593,-3.71591,60.916666666666664,emt
Polideportivo Orcasitas,40.3756,-3.71285,51.88333333333333,emt
Polideportivo Orcasitas,40.37551,-3.71276,51.78333333333333,emt
Avena - Beltrán Y Rózpide,40.37601,-3.71571,61.03333333333333,emt
Príncipe De Viana - Proción,40.46898,-3.80107,49.8,emt
Príncipe De Viana - Proción,40.46867,-3.80171,50.65,emt
Campamento,40.39445,-3.76757,33.55,emt
Gran Avenida - Camino Viejo Villaverde,40.36939,-3.71064,56.233333333333334,emt
Gran Avenida - Camino Viejo Villaverde,40.36976,-3.71001,56.583333333333336,emt
Caramuel - Sepúlveda,40.4069,-3.73078,37.166666666666664,emt
Caramuel - Sepúlveda,40.40673,-3.73009,37.0,emt
Alsacia,40.41696,-3.62332,36.7,emt
Aquitania - Capri,40.418,-3.61999,38.833333333333336,emt
Centro Transportes Madrid,40.36543,-3.65406,62.733333333333334,emt
Rafaela Ybarra Acceso Peugeot,40.35627,-3.71366,73.41666666666667,emt
Aquitania - República Eslovaca,40.41951,-3.61575,44.71666666666667,emt
Avenida De Jaca,40.44917,-3.61129,39.6,emt
Rafaela Ybarra Acceso Peugeot,40.35631,-3.71335,74.1,emt
Alonso Cano,40.4383,-3.69814,18.316666666666666,emt
Pico Artilleros,40.40799,-3.63986,35.7,emt
Pico Artilleros,40.40785,-3.64006,35.583333333333336,emt
Antonio Machado - Sinesio Delgado,40.46506,-3.71953,38.03333333333333,emt
Avenida De Daroca - Campus Universitario,40.40466,-3.61048,40.166666666666664,emt
Monforte De Lemos - Polideportivo,40.47955,-3.69413,38.0,emt
Junta Municipal Carabanchel,40.37973,-3.74178,53.35,emt
Avenida De Entrevías - Esteban Carros,40.3755,-3.65628,58.68333333333333,emt
Rafaela Ybarra - Marcelo Usera,40.38501,-3.71153,38.86666666666667,emt
Puente San Isidro - Ermita Del Santo,40.40327,-3.72453,41.2,emt
Avenida De Entrevías - Esteban Carros,40.37558,-3.65678,58.416666666666664,emt
O Donnell - Colonia Iturbe,40.42105,-3.66733,21.75,emt
Alsacia,40.41864,-3.6229,34.18333333333333,emt
Avenida General,40.47081,-3.58041,36.85,emt
Puente De Segovia - Paseo De Extremadura,40.41386,-3.72462,28.416666666666668,emt
Avenida De Entrevías - Villacarrillo,40.37691,-3.66217,55.86666666666667,emt
Braganza,40.38432,-3.72113,36.96666666666667,emt
Avenida De Andalucía - Felicidad,40.35829,-3.69307,55.18333333333333,emt
Avenida De Andalucía - Felicidad,40.35874,-3.69347,53.93333333333333,emt
Puerta Bonita,40.38685,-3.73453,41.1,emt
Glorieta López De Hoyos,40.44094,-3.6813,13.483333333333333,emt
República Argentina,40.44435,-3.68486,10.783333333333333,emt
Glorieta López De Hoyos,40.44127,-3.68112,15.3,emt
Pirámides Cercanías,40.40243,-3.71147,32.516666666666666,emt
Puerta Bonita,40.38687,-3.73417,40.46666666666667,emt
Avenida De Andalucía - Anoeta,40.35274,-3.69322,57.03333333333333,emt
Santa Engracia - Caracas,40.43076,-3.69671,15.316666666666666,emt
Avenida De Andalucía - Anoeta,40.3524,-3.69288,58.61666666666667,emt
Puerto De Béjar,40.38716,-3.68854,38.15,emt
Párroco Emilio Franco - Palomeras,40.38978,-3.66733,42.28333333333333,emt
Polideportivo Palomeras,40.38375,-3.63236,49.03333333333333,emt
Democracia - Arboleda,40.38336,-3.62613,47.03333333333333,emt
Democracia - Arboleda,40.38354,-3.62624,47.516666666666666,emt
Congosto - Puerto Porzuna,40.37584,-3.62021,50.81666666666667,emt
Congosto - Puerto Porzuna,40.37588,-3.62041,50.11666666666667,emt
Enrique García Álvarez - Camino Vasares,40.38368,-3.61557,54.3,emt
Enrique García Álvarez - Camino Vasares,40.38382,-3.61528,54.63333333333333,emt
Sierra Guadalupe,40.38191,-3.62424,43.71666666666667,emt
Congosto - Peña Rivera,40.37401,-3.61998,48.38333333333333,emt
Montes De Barbanza - Sierra Del Eje,40.37783,-3.6193,51.1,emt
Sierra Guadalupe - San Jaime,40.38127,-3.62494,44.516666666666666,emt
Peña Cervera - Congosto,40.37064,-3.61858,48.55,emt
Congosto - Peña Rivera,40.37415,-3.61982,48.35,emt
Congosto,40.37161,-3.61859,46.85,emt
Estación De Pitis,40.49488,-3.72597,38.083333333333336,emt
Rafael Salgado,40.45424,-3.68981,12.35,emt
Polideportivo Campus Sur,40.3881,-3.62769,50.88333333333333,emt
Fuentidueña - Peña Cervera,40.3704,-3.62081,51.0,emt
Serrano - Juan Bravo,40.43252,-3.68691,16.3,emt
Nuestra Señora De La Luz,40.38645,-3.75194,44.266666666666666,emt
Polideportivo Guillén Prim,40.37459,-3.62265,53.05,emt
Congosto - Puerto Porzuna,40.3759,-3.62094,50.03333333333333,emt
Eugenia De Montijo,40.38537,-3.74971,41.13333333333333,emt
Fuentidueña - Centro De Salud,40.37204,-3.62199,48.96666666666667,emt
Vía Carpetana - Casimiro Escudero,40.38985,-3.74375,42.416666666666664,emt
Hermanos García Noblejas - Gandhi,40.42591,-3.62951,36.65,emt
Sainz De Baranda,40.4161,-3.66965,21.166666666666668,emt
San Jaime - Sierra Gador,40.38055,-3.6262,57.56666666666667,emt
Samaria,40.41318,-3.66985,21.983333333333334,emt
Samaria,40.41318,-3.66948,22.033333333333335,emt
Sainz De Baranda,40.41618,-3.66918,21.116666666666667,emt
Miguel Delibes - Cantinflas,40.4053,-3.5599,56.016666666666666,emt
López De Hoyos - Padre Claret,40.45021,-3.66515,25.116666666666667,emt
Conde De Casal - Doctor Esquerdo,40.40593,-3.67089,23.483333333333334,emt
Conde De Casal - Doctor Esquerdo,40.40604,-3.67029,23.333333333333332,emt
Polideportivo Palomeras,40.38201,-3.63325,52.416666666666664,emt
Polideportivo Palomeras,40.3824,-3.63363,51.21666666666667,emt
Cocherón De La Villa - Avenida De La Albufera,40.38239,-3.63064,53.233333333333334,emt
Aeropuerto T3,40.47026,-3.5712,29.05,emt
Cocherón De La Villa - Avenida De La Albufera,40.38257,-3.63077,52.86666666666667,emt
Pradera De Corralillos,40.48827,-3.71835,44.13333333333333,emt
Avenida De Andalucía - Centro Comercial,40.36196,-3.69347,55.63333333333333,emt
Juanita Cruz - María De Maeztu,40.4959,-3.7222,43.31666666666667,emt
Gregorio Marañón,40.4383,-3.69143,10.933333333333334,emt
Peña Del Águila,40.48663,-3.72539,39.31666666666667,emt
Estación De Pitis,40.49535,-3.72548,37.9,emt
Ventisquero De La Condesa - Valle Enmedio,40.48863,-3.71632,46.15,emt
Ventisquero De La Condesa - Valle Enmedio,40.48861,-3.71654,46.55,emt
Metro Herrera Oria,40.48449,-3.70669,48.43333333333333,emt
Metro Mirasierra,40.49006,-3.7164,47.78333333333333,emt
Ganados Del Salobral - Maricara,40.33804,-3.67729,75.96666666666667,emt
Plaza De Las Regiones,40.38135,-3.67012,44.766666666666666,emt
Entrevías,40.38117,-3.66915,45.18333333333333,emt
Fuente Carrantona - García Tapia,40.40735,-3.63072,38.85,emt
Fuente Carrantona - García Tapia,40.40767,-3.63044,39.68333333333333,emt
Santa Adela,40.479,-3.64711,28.516666666666666,emt
Finisterre - Fernández Almagro,40.47711,-3.70159,33.983333333333334,emt
García Tapia - Laponia,40.40676,-3.62792,41.95,emt
García Tapia - Laponia,40.40712,-3.62802,42.56666666666667,emt
El Cairo,40.40415,-3.62753,44.06666666666667,emt
Valderrebollo - Tineo,40.37407,-3.62782,60.0,emt
Laponia,40.40541,-3.62782,44.15,emt
Fuente Carrantona - Avenida De Daroca,40.41634,-3.62668,39.583333333333336,emt
Fuente Carrantona - Avenida De Daroca,40.41617,-3.62621,41.55,emt
Carpetana,40.39281,-3.74076,38.916666666666664,emt
Avenida De América - Corazón De María,40.44034,-3.67017,22.966666666666665,emt
Julián Camarillo - Rufino González,40.43565,-3.62519,46.05,emt
Julián Camarillo - Rufino González,40.43556,-3.626,46.166666666666664,emt
Valdemarín - Argentona,40.46401,-3.76994,45.28333333333333,emt
Peña Del Águila,40.48596,-3.72521,38.4,emt
Valdemarín - Argentona,40.46409,-3.76991,45.35,emt
Concejal Francisco Jiménez - Carboneras,40.39994,-3.7499,39.18333333333333,emt
Toledo - La Paloma,40.40759,-3.71113,28.566666666666666,emt
Concejal Francisco Jiménez - Berlanas,40.3998,-3.75234,38.583333333333336,emt
Acamar - Golondrina,40.45586,-3.78557,59.7,emt
Maruja Mallo - Camino Del Olivar,40.47869,-3.63096,48.333333333333336,emt
Maruja Mallo - Montoro,40.47987,-3.63074,48.416666666666664,emt
Junta Municipal San Blas - Canillejas,40.43494,-3.60865,38.166666666666664,emt
Arcentales - Avenida De Canillejas,40.4345,-3.6115,41.36666666666667,emt
Fuentespina - Centro De Salud,40.38051,-3.60362,54.85,emt
Fuentespina - Centro De Salud,40.38043,-3.60348,55.25,emt
Glorieta Cirilo Martín Martín,40.45583,-3.78154,59.083333333333336,emt
Golondrina - Galaxia,40.45594,-3.78417,59.81666666666667,emt
Golondrina - Veleta,40.45581,-3.78344,58.55,emt
Miguel Delibes - Alto Del Esparragal,40.4067,-3.56351,53.9,emt
Carretera De Húmera - Riaza,40.457,-3.77991,61.483333333333334,emt
Glorieta Cirilo Martín Martín,40.45597,-3.78158,59.666666666666664,emt
Carretera De Húmera - Riaza,40.45695,-3.77983,59.983333333333334,emt
Torrejón De La Calzada - Cerceda,40.40614,-3.57835,62.55,emt
Torrejón De La Calzada - Cerceda,40.40597,-3.57799,61.63333333333333,emt
Miguel Delibes - Alto Del Esparragal,40.40702,-3.56324,54.61666666666667,emt
Méndez Álvaro,40.39602,-3.67904,28.416666666666668,emt
Pico Ocejón - Osa Mayor,40.45916,-3.7883,58.88333333333333,emt
Mercamadrid - Naves Auxiliares,40.36352,-3.65666,63.13333333333333,emt
Centro Transportes Madrid,40.36526,-3.65437,61.86666666666667,emt
Veinticinco Septiembre - Ricardo Velázquez Bosco,40.44711,-3.62583,38.5,emt
Moncloa,40.43381,-3.71834,20.45,emt
Polideportivo Orcasitas,40.37603,-3.712,52.65,emt
Rafaela Ybarra - Avenida De Los Poblados,40.37389,-3.71222,52.88333333333333,emt
Mercamadrid - Naves Auxiliares,40.36336,-3.65642,63.93333333333333,emt
Marquesado Santa Marta - Ricardo Velázquez Bosco,40.44769,-3.6252,37.483333333333334,emt
Irene Caba Alba - María De Maeztu,40.48767,-3.73132,46.333333333333336,emt
Irene Caba Alba - María De Maeztu,40.48757,-3.73158,46.583333333333336,emt
María De Maeztu - María Montessori,40.48954,-3.72941,42.61666666666667,emt
Mercamadrid - Zona Comercial,40.35954,-3.66264,68.01666666666667,emt
María De Maeztu - María Montessori,40.48963,-3.72957,42.63333333333333,emt
Mercamadrid - Pescados,40.35803,-3.66575,68.66666666666667,emt
Mercamadrid - Pescados,40.3576,-3.66535,71.76666666666667,emt
María De Maeztu - Teresa Claramunt,40.49189,-3.72587,37.9,emt
María De Maeztu - Teresa Claramunt,40.49198,-3.726,38.18333333333333,emt
Mercamadrid,40.35898,-3.66871,70.1,emt
República Dominicana,40.45936,-3.67697,15.8,emt
República Dominicana,40.45933,-3.67652,15.8,emt
Avenida Cuarta - Calle Cinco,40.44887,-3.59584,47.516666666666666,emt
Pilar Lorengar - Andrea Jordán,40.35369,-3.68633,64.2,emt
Estación De Cuatro Vientos,40.37897,-3.79292,38.083333333333336,emt
Ronda Sur - Barros,40.37355,-3.66487,48.233333333333334,emt
Batalla Del Salado - Delicias,40.40451,-3.69586,28.566666666666666,emt
Estación El Pozo,40.37607,-3.65735,58.63333333333333,emt
Parque De Palomeras,40.37794,-3.65314,57.483333333333334,emt
Esteban Carros - Cooperativa Eléctrica,40.37347,-3.65782,55.166666666666664,emt
Esteban Carros - Cooperativa Eléctrica,40.37369,-3.65791,55.45,emt
Esteban Carros - Padre Llanos,40.37494,-3.65637,56.45,emt
Ronda Sur - Barros,40.37331,-3.66518,49.88333333333333,emt
Carretera De Vallecas - Coalición,40.3561,-3.6869,64.16666666666667,emt
Esteban Carros - Padre Llanos,40.37513,-3.65626,57.916666666666664,emt
Carretera De Vallecas - Coalición,40.35596,-3.68686,65.0,emt
Marcelino Camacho - Laguna,40.38672,-3.74205,45.28333333333333,emt
Ecuador,40.45586,-3.67691,11.816666666666666,emt
Ecuador,40.45582,-3.67737,12.866666666666667,emt
Hermanos García Noblejas - Alsacia,40.41917,-3.62419,34.81666666666667,emt
Plaza Castilla,40.46546,-3.6892,17.133333333333333,emt
Aeropuerto T2 - Salidas,40.46801,-3.57002,45.63333333333333,emt
Hermanos García Noblejas - Villaescusa,40.42138,-3.62582,38.583333333333336,emt
Los Yébenes - Illescas,40.38979,-3.75214,47.86666666666667,emt
María Odiaga - Federico Grases,40.37598,-3.74399,54.083333333333336,emt
Arroyo Del Olivar - Monte Perdido,40.39218,-3.66214,38.86666666666667,emt
Puente De Vallecas,40.39907,-3.67035,32.666666666666664,emt
Plaza De Los Navarros,40.37428,-3.7427,50.483333333333334,emt
Avenida De Los Rosales - Silvina,40.367,-3.69013,55.35,emt
Puerta De Toledo,40.4063,-3.71149,28.9,emt
Telémaco,40.44775,-3.64149,31.866666666666667,emt
Angelita Cavero,40.44744,-3.64676,32.06666666666667,emt
Avenida De Los Rosales - Silvina,40.36678,-3.69018,55.6,emt
La Palma - San Andrés,40.42631,-3.70357,14.4,emt
Paradores - Guecho,40.47609,-3.82677,61.35,emt
Nuestra Señora De La Luz,40.38663,-3.75184,44.18333333333333,emt
Avenida De Los Rosales - Rutilo,40.36614,-3.68854,57.61666666666667,emt
Avenida De Los Rosales - Rutilo,40.36593,-3.6886,57.71666666666667,emt
Moreja,40.36874,-3.69826,55.983333333333334,emt
Plaza Ensidesa,40.44374,-3.62445,43.6,emt
Felicidad - Unanimidad,40.35918,-3.68594,62.11666666666667,emt
Avenida De Los Andes - Centro Comercial,40.45692,-3.61812,31.933333333333334,emt
Ribera Del Loira - Partenón,40.46337,-3.62183,28.633333333333333,emt
Avenida De Los Andes - Centro Comercial,40.4575,-3.61823,30.983333333333334,emt
Ribera Del Loira - Sanitas,40.4614,-3.61955,31.216666666666665,emt
Ribera Del Loira - Xerox,40.46656,-3.62454,34.21666666666667,emt
Ribera Del Loira - Sanitas,40.46164,-3.61967,31.333333333333332,emt
Ribera Del Loira - Partenón,40.4633,-3.62201,28.3,emt
Hospital Isabel Zendal,40.4829,-3.60779,49.083333333333336,emt
Consejo De Europa,40.45985,-3.61674,27.333333333333332,emt
Aconcagua - Nevado Cumbal,40.46886,-3.63109,25.283333333333335,emt
Ayacucho - Nevado Del Ruiz,40.4696,-3.63435,22.616666666666667,emt
Aconcagua - Nevado Cumbal,40.46869,-3.63096,25.05,emt
Ribera Del Loira - Cámara De Comercio,40.46627,-3.62452,33.46666666666667,emt
Mar De Cristal,40.46955,-3.63897,18.1,emt
Arequipa - Emigrantes,40.4689,-3.63732,18.05,emt
Arequipa - Aconcagua,40.46859,-3.63437,21.25,emt
Plaza De Las Olivas,40.44554,-3.62585,40.3,emt
Duque De Pastrana,40.4675,-3.67876,24.933333333333334,emt
Atocha,40.40783,-3.68944,27.133333333333333,emt
Ermita Del Santo - Avenida Del Manzanares,40.40963,-3.72365,34.766666666666666,emt
Ermita Del Santo - Avenida Del Manzanares,40.40957,-3.72345,35.2,emt
Arequipa - Emigrantes,40.46872,-3.63797,18.3,emt
Machupichu - Mota Del Cuervo,40.46458,-3.63564,24.983333333333334,emt
Machupichu - Mota Del Cuervo,40.46489,-3.6355,24.233333333333334,emt
Machupichu - Manuel Rodrigo,40.46095,-3.63293,33.25,emt
Machupichu - Manuel Rodrigo,40.46074,-3.63293,32.53333333333333,emt
Avenida De Los Andes - Machupichu,40.45488,-3.62215,36.53333333333333,emt
Avenida De Logroño - Polideportivo,40.46286,-3.58849,44.083333333333336,emt
Avenida De Logroño - Polideportivo,40.46296,-3.58792,45.266666666666666,emt
Ermita Virgen De La Soledad,40.46728,-3.58286,40.81666666666667,emt
Ermita Virgen De La Soledad,40.46745,-3.58189,40.03333333333333,emt
Avenida De Logroño - Bahía De Cádiz,40.46094,-3.59304,45.78333333333333,emt
Príncipe De Vergara - Jorge Juan,40.42343,-3.68047,23.8,emt
Pinar De Chamartín,40.47979,-3.66706,31.983333333333334,emt
Feria De Madrid,40.46365,-3.61561,20.733333333333334,emt
Arturo Soria - Caleruega,40.47784,-3.66901,45.61666666666667,emt
Hospital Ramón Y Cajal - Consultas,40.4877,-3.69629,46.13333333333333,emt
Hospital Ramón Y Cajal - Consultas,40.48837,-3.6959,47.61666666666667,emt
Partenón - Hamburgo,40.46393,-3.61343,22.783333333333335,emt
San Luis - Santos De La Humosa,40.47312,-3.64945,25.55,emt
Partenón - Hamburgo,40.46418,-3.61319,23.016666666666666,emt
Pinar De Chamartín,40.47996,-3.66693,32.03333333333333,emt
Bacares - Golfo De Salónica,40.47863,-3.66534,32.85,emt
Bacares - Vélez Blanco,40.47699,-3.66288,29.833333333333332,emt
Bacares - Golfo De Salónica,40.47833,-3.66461,31.783333333333335,emt
República Dominicana,40.45838,-3.67659,14.683333333333334,emt
Obenque - Velero,40.4514,-3.59379,48.28333333333333,emt
Obenque - Velero,40.45146,-3.59397,47.13333333333333,emt
Cuatro Caminos,40.44713,-3.70366,10.1,emt
Balandro - Canoa,40.45311,-3.59129,48.983333333333334,emt
Plaza Del Mar,40.4527,-3.58858,48.166666666666664,emt
Plaza Del Mar,40.45259,-3.58855,47.95,emt
Balandro - Canoa,40.45358,-3.59098,48.96666666666667,emt
García Tapia - M40,40.40627,-3.62563,44.5,emt
Mirasierra,40.49399,-3.713,56.88333333333333,emt
García Tapia - M40,40.40655,-3.62537,45.35,emt
Cerro Negro,40.39651,-3.67184,35.46666666666667,emt
